Code,Name,Year,GDP,GCF,POP,LIFE_EXP,GOV_EXP,TRADE,cdd,hd30,r20mm
GBR,United Kingdom,1969,1058146739488.58,189544599781.41278,0.415803269484986,71.7219512195122,17.6793723081996,42.04593770168597,82.78,0.03,3.06
GBR,United Kingdom,1970,1086807506706.89,179095596813.036,0.39872245794476,71.9731707317073,17.7216598409579,43.004308460818,72.74,0.06,2.83
GBR,United Kingdom,1971,1108592971833.22,178057294625.609,0.417666617474017,72.2731707317073,18.0635441998028,42.6502218205718,96.19,0.03,3.48
GBR,United Kingdom,1972,1148794666508.53,175876395249.329,0.3390575157182,72.1243902439024,18.4203250360008,41.5839774296882,93.07,0.02,2.21
GBR,United Kingdom,1973,1232812042936.75,210216860536.542,0.19319818644469,72.3243902439024,18.236829783444,47.4470277629336,102.43,0.04,3.3
GBR,United Kingdom,1974,1212104524614.49,194605240804.878,0.0630592101531556,72.5243902439024,20.1248154406178,58.7410657382942,73.66,0.03,2.88
GBR,United Kingdom,1975,1203900150366.65,170045214683.075,-0.00742336272019876,72.7243902439024,22.3998737119534,52.7585454911507,92.51,0.48,2.75
GBR,United Kingdom,1976,1237665408113.17,189759056623.625,-0.024603832530328,72.7756097560976,22.142158362302,57.4208829663963,101.52,1.17,3.57
GBR,United Kingdom,1977,1266915785220.6,192857740316.47,-0.0328738482390269,73.2243902439024,20.7519513844685,58.9312652503713,92.42,0.04,3.18
GBR,United Kingdom,1978,1310033665484.62,195606461388.403,0.00535990765712166,73.1756097560976,20.2413112358204,54.9850773279745,89.87,0.04,2.91
GBR,United Kingdom,1979,1346017305980.74,201973016582.35,0.0897286611918231,73.2756097560976,19.8359770952227,54.6607627850434,68.78,0.06,3.78
GBR,United Kingdom,1980,1316686213225.92,171350044553.545,0.119517254129019,73.6756097560976,21.2738988963253,51.3102802584976,76.37,0.05,4.06
GBR,United Kingdom,1981,1299260421919.25,155991993879.906,0.0348217320561183,74.0268292682927,21.7147919802293,49.3910296003122,75.6,0.06,4.7
GBR,United Kingdom,1982,1326454837276.92,172321579917.602,-0.0358427938348334,74.1780487804878,21.5846377716119,49.6135434545171,89.35,0.05,4.55
GBR,United Kingdom,1983,1374530155674.6,190258100583.122,0.0341013738761532,74.3780487804878,21.3590722629342,50.8133148194588,96.33,0.28,3.62
GBR,United Kingdom,1984,1411242824002.48,206041196815.582,0.158261863204096,74.7780487804878,21.0614176269506,55.4082940861114,89.71,0.05,3.37
GBR,United Kingdom,1985,1462038836257.16,213375414406.067,0.226951225450001,74.6292682926829,20.2757729160055,54.950881440311,87.06,0.06,4
GBR,United Kingdom,1986,1520700657209.66,218486813129.696,0.231610229834337,74.9292682926829,20.2482928802786,50.5278201169357,76.65,0.04,4.29
GBR,United Kingdom,1987,1590076250308.92,239643710274.258,0.212637260699709,75.280487804878,19.5419576063952,49.8948735100282,93.3,0.05,3.94
GBR,United Kingdom,1988,1670090505985.98,282788077998.111,0.222063893961785,75.3804878048781,18.7633168579028,47.3603219647,79.08,0.06,3.03
GBR,United Kingdom,1989,1708192731044.26,293592061138.412,0.260311450078262,75.5829268292683,18.3407039921484,48.6770133730618,96.85,0.1,4.42
GBR,United Kingdom,1990,1721504098259.6,275722768490.404,0.298930554095876,75.8804878048781,18.5427637723272,48.2498264500798,88.54,0.9,5.12
GBR,United Kingdom,1991,1699254695038.56,251290412071.383,0.309247932319381,76.0829268292683,19.3976855267097,45.3156600809302,101.54,0.03,3.99
GBR,United Kingdom,1992,1721255429795.6,261528337218.124,0.270431182081877,76.4341463414634,19.8755904012378,46.3059467099097,87.53999999999999,0.04,4.2
GBR,United Kingdom,1993,1781335634495.42,271375155112.698,0.239745439286479,76.3853658536585,19.1850113178115,49.7481967801462,90.48,0.06,4.38
GBR,United Kingdom,1994,1869572508478.99,299517106009.769,0.254586486858912,76.8853658536585,18.8330325176195,51.886107010773,82.61,0.13,3.08
GBR,United Kingdom,1995,1935631814547.44,314809797366.079,0.264547416858702,76.8365853658537,16.9802823886652,50.8300766971451,97.51,0.64,3.9
GBR,United Kingdom,1996,1986246961912.3,324771875252.48,0.254626384215086,77.0878048780488,16.5355201185628,52.0576088895797,96.87,0.17,2.83
GBR,United Kingdom,1997,2083175521750.84,342342627761.833,0.257553323280351,77.2109756097561,15.9567842310016,50.7045618383811,97.69,0.05,3.41
GBR,United Kingdom,1998,2150801957623.71,365092961298.762,0.291406085432392,77.190243902439,15.9709175471977,49.1409088914683,80.11,0.07,4.8
GBR,United Kingdom,1999,2214131432953.5,377013684186.917,0.333405882184416,77.390243902439,16.3983541076135,49.4683905163429,76.41,0.12,5.01
GBR,United Kingdom,2000,2314307169243.88,393687791552.107,0.357300887421605,77.7414634146342,16.5805392850386,52.3380212335903,77.83,0.08,5.59
GBR,United Kingdom,2001,2369642769659.08,402818434753.625,0.384975969564228,77.9926829268293,17.1973730641732,52.6342367336438,91,0.13,2.88
GBR,United Kingdom,2002,2410140612988.09,408492918297.052,0.423337079636281,78.1439024390244,18.0900450844853,51.2361820991323,85.94,0.07,4.72
GBR,United Kingdom,2003,2487711377293.16,414174387536.183,0.465641113602993,78.4463414634146,18.7759702558887,50.0681187039704,112.67,0.85,1.94
GBR,United Kingdom,2004,2545576004983.01,423657865521.554,0.568943113421317,78.7463414634146,19.3341636884646,50.2885521756133,75.29,0.06,4.46
GBR,United Kingdom,2005,2616614241852.83,441588441168.642,0.68661130607346,79.0487804878049,19.5345943592335,52.5442740383211,87.28999999999999,0.15,4.43
GBR,United Kingdom,2006,2673913418491.85,469509040143.122,0.73504867842129,79.2487804878049,19.7128707512449,56.7047791729812,82.6,0.9,4.4
GBR,United Kingdom,2007,2752283449984.53,486046903847.581,0.778666112441256,79.4487804878049,19.5927252761275,52.7493524964733,104.25,0.06,5.06
GBR,United Kingdom,2008,2750923500693.34,461815359598.223,0.787032622318939,79.6,20.2703503957329,56.4365501052604,85.22,0.06,5.46
GBR,United Kingdom,2009,2624727410659.64,389735566424.639,0.756390859593407,80.0512195121951,21.8398042843264,54.6537301085991,84.42,0.06,4.33
GBR,United Kingdom,2010,2684060544650.54,421829641438.357,0.783888646646516,80.4024390243902,21.4325808449976,59.0511802227821,93.59,0.08,2.96
GBR,United Kingdom,2011,2706913649065.85,426793795625.43,0.781506562236639,80.9512195121951,20.8042181029914,63.3240615708901,78.13,0.09,3.87
GBR,United Kingdom,2012,2748282336997.97,440412321678.225,0.712282568284022,80.9048780487805,20.6413631115148,61.9688704472535,77.42,0.07,5.6
GBR,United Kingdom,2013,2795510733841.06,471711061413.64,0.669537112028056,81.0048780487805,20.0423459760144,61.7195395154583,94.91,0.3,3.9
GBR,United Kingdom,2014,2883853723651.98,529557486301.757,0.747135714780007,81.3048780487805,19.7332253904663,58.8210228333296,72.95,0.07,4.09
GBR,United Kingdom,2015,2945579890258.46,544211229724.679,0.721624002974263,80.9560975609756,19.4312702799147,57.125044605439,76.25,0.25,5.43
GBR,United Kingdom,2016,3010574705731.3,545280217936.152,0.79421971482011,81.1560975609756,19.0926073260822,59.8395315138259,86.74,0.37,3.36
GBR,United Kingdom,2017,3101591068534.48,562130159887.416,0.545706020084833,81.2560975609756,18.5281767976876,63.1899245764158,78.48,0.16999999999999998,3.42
GBR,United Kingdom,2018,3149707010747.53,562981391364.06,0.488451313281444,81.2560975609756,18.3768895986708,64.9097721959201,91.09,0.44,3.55
GBR,United Kingdom,2019,3189276748351.15,575084935863.08,0.514596380840432,81.3691219512195,18.934726344575,65.0035664177054,84.03999999999999,0.95,5.09
GBR,United Kingdom,2020,2868821517197.41,516237064446.181,0.169447088341033,80.331756097561,22.3849730788057,59.1598893030611,87.01,1.23,6.34
