Code,Name,Year,GDP,emp,rnna,hc,infl,hd30,cdd,r20mm
ECU,Ecuador,2018,240781.09375,8.16864776611328,1342386.375,2.75602555274963,-0.22,21.41176470588234,0.05676470588235638,8.329411764705888
ECU,Ecuador,2019,241179.375,8.24663543701172,1376518.25,2.76246953010559,0.266,21.38144927536231,-1.6740579710144878,13.91869565217391
ECU,Ecuador,2020,218882.109375,7.4028811454773,1391116.5,2.76892852783203,-0.3388724,36.37599999999999,0.7098571428571461,0.5598571428571404
ECU,Ecuador,2021,240372.859375,8.25420379638672,1414991.875,2.8261821269989,0.13317,18.10366197183098,-0.21014084507041808,8.10197183098591
ECU,Ecuador,2022,255242.65625,8.44466495513916,1444966.75,2.79839634895325,3.46617,22.032222222222217,2.5327777777777793,1.349444444444444
ECU,Ecuador,2023,261254.1875,8.51595687866211,1474124.875,2.82538056373596,2.215688,44.2004109589041,-3.5919178082191756,10.410958904109592
EGY,Egypt,1960,82594.953125,6.71258163452148,73080.6796875,1.11206042766571,0.3328291,14.94799999999998,12.268000000000086,0.015
EGY,Egypt,1961,86666.703125,6.44742298126221,76630.75,1.11806833744049,0.6936067,-20.620909090909095,9.812727272727273,0.02363636363636363
EGY,Egypt,1962,88421.9140625,6.55081558227539,81051.8046875,1.12410867214203,-3.003077,20.367500000000007,9.365000000000007,-0.00833333333333333
EGY,Egypt,1963,91310.7109375,6.72188901901245,86999.9375,1.1301816701889,0.7466457,7.210769230769216,-60.00538461538457,0.3523076923076923
EGY,Egypt,1964,107205.8984375,6.79791212081909,93490.6875,1.13628733158112,3.660983,-9.664285714285713,-27.749285714285747,0.3771428571428571
EGY,Egypt,1965,112601.3046875,6.88783311843872,101304.09375,1.14242613315582,14.839,-10.890000000000017,-13.839333333333345,0.182
EGY,Egypt,1966,112262.28125,7.18150281906128,106449.6875,1.14859807491303,9.036441,1.0106250000000043,-62.144375,1.200625
EGY,Egypt,1967,111283.9375,7.0305027961731,110040.78125,1.15480327606201,0.7018975,-14.08882352941177,-51.88882352941175,0.28
EGY,Egypt,1968,117396.140625,7.19767045974731,112890.4296875,1.16104209423065,-1.675759,-4.38611111111112,8.773888888888848,-0.15555555555555556
EGY,Egypt,1969,126971.296875,7.36336708068848,118037.0625,1.16731464862823,3.40982,10.974736842105244,-53.65789473684214,-0.13736842105263156
EGY,Egypt,1970,150897.078125,7.62738227844238,123889.1875,1.17362093925476,3.7629,-3.313999999999993,31.864999999999952,-0.1405
EGY,Egypt,1971,156089.3125,7.73368740081787,127718.6171875,1.18383133411407,4.41176,-5.616190476190496,6.837619047619,-0.0438095238095238
EGY,Egypt,1972,162106.234375,7.82842540740967,130540.0859375,1.19413065910339,1.408449,3.939090909090907,-14.733181818181832,-0.0818181818181818
EGY,Egypt,1973,163249.484375,8.25463771820068,136484.3125,1.20451951026917,4.629632,2.9478260869564963,36.59739130434781,-0.12826086956521737
EGY,Egypt,1974,167307.046875,8.42269515991211,148192.453125,1.21499872207642,11.9469,10.644999999999982,8.692499999999995,-0.11291666666666664
EGY,Egypt,1975,175819.671875,8.87746620178223,162320.5,1.22556912899017,9.090906,-7.710800000000006,7.0248000000000275,-0.00839999999999996
